circRNA	esophagus1	esophagus2	esophagus3	esophagus4	sigmoid_colon1	sigmoid_colon2	sigmoid_colon3	sigmoid_colon4
chr7_24650712_24623666_fwd	0	14	0	1	7	12	13	8
chr7_24650712_24649612_fwd	0	0	0	0	0	0	0	8
chr7_24668660_24620052_fwd	0	0	7	0	0	7	12	5
chr7_24668660_24623663_fwd	0	0	10	0	0	3	5	0
chr7_24668660_24623666_fwd	3	2	7	0	6	5	0	6
chr7_24680520_24623663_fwd	0	0	0	0	0	0	0	0
chr7_24680520_24623666_fwd	0	0	1	0	0	0	0	0
chr7_91827415_91874764_rev	0	0	2	0	0	0	0	0
chr7_106272530_106277179_rev	0	0	0	0	0	0	0	0
chr7_103103051_103128792_rev	0	0	0	0	0	0	0	2
chr7_103115060_103128792_rev	0	0	8	0	0	0	7	2
chr7_103128483_103128792_rev	0	0	4	0	0	6	0	0
chr7_158644289_158646563_rev	0	6	0	0	0	0	0	16
chr7_158650832_158664750_rev	0	0	0	2	0	0	0	0
chr7_158675477_158689953_rev	0	0	0	0	0	0	0	9
chr7_158679960_158689953_rev	0	0	1	0	0	0	0	0
chr7_140704963_140702866_fwd	0	1	19	11	0	113	13	72
chr7_30455137_30457042_rev	0	0	1	0	0	0	0	0
chr7_30456721_30457042_rev	0	0	0	0	0	0	0	2
chr7_30459152_30463698_rev	0	0	0	0	0	5	0	0
chr7_156967092_156966270_fwd	0	0	16	1	0	8	2	25
chr7_156969196_156966270_fwd	0	0	0	0	0	0	4	2
chr7_108223725_108240170_rev	0	0	0	4	0	0	0	0
chr7_108399436_108399593_rev	0	0	0	2	0	0	0	0
chr7_129657574_129630078_fwd	0	0	0	0	0	3	0	0
chr7_129671543_129657343_fwd	0	0	4	0	3	11	0	2
chr7_129671543_129657346_fwd	0	0	0	0	1	0	14	0
chr7_129677758_129630078_fwd	0	0	2	0	0	0	0	0
chr7_129690546_129630078_fwd	0	0	0	0	0	0	0	5
chr7_129690546_129657343_fwd	0	0	3	1	6	5	0	8
chr7_129690546_129657346_fwd	0	0	1	0	4	0	0	0
chr7_129690546_129671429_fwd	0	0	0	0	1	4	0	0
chr7_129717376_129657346_fwd	0	0	0	0	2	0	0	0
chr7_129727365_129657343_fwd	0	0	0	0	0	4	0	0
chr7_129727365_129671429_fwd	0	0	0	1	0	0	0	0
chr7_72948668_73303524_rev	0	0	0	0	0	0	0	0
chr7_33015670_33026915_rev	0	0	0	0	0	0	0	0
chr7_33015670_33035988_rev	0	0	0	0	0	5	0	2
chr7_33017439_33035988_rev	0	0	1	0	0	7	0	0
chr7_33021272_33024108_rev	0	0	0	0	0	0	0	0
chr7_33021272_33035988_rev	0	0	0	0	0	0	0	0
chr7_33024039_33026915_rev	0	0	0	0	0	0	6	0
chr7_33024039_33029709_rev	0	0	0	0	0	0	0	0
chr7_151356222_151352812_fwd	0	0	3	0	0	0	0	5
chr7_44392297_44427703_rev	0	0	0	0	7	0	0	0
chr7_44425900_44427703_rev	0	0	2	0	0	11	2	4
chr7_44481292_44485284_rev	0	0	1	0	0	0	0	0
chr7_135593192_135577796_fwd	3	6	11	0	13	6	6	14
chr7_135607371_135604340_fwd	0	0	0	0	0	0	0	0
chr7_135616726_135614159_fwd	0	0	0	0	0	6	0	0
chr7_135630470_135625164_fwd	0	1	0	0	0	0	0	0
chr7_135635657_135604340_fwd	0	0	0	0	0	0	0	0
chr7_135638683_135635581_fwd	0	0	0	0	0	4	0	0
chr7_135646231_135584832_fwd	0	0	0	0	0	0	0	0
chr7_135646231_135643192_fwd	7	0	0	0	0	0	0	0
chr7_135646231_135645468_fwd	0	0	0	0	3	0	0	0
chr7_23185298_23185070_fwd	0	0	0	0	0	2	4	0
chr7_23187146_23185070_fwd	0	0	10	0	8	17	4	8
chr7_44647759_44624317_fwd	0	0	0	0	0	4	6	0
chr7_44647759_44645327_fwd	0	0	5	4	3	5	0	0
chr7_44647759_44647657_fwd	0	0	0	0	1	4	0	0
chr7_44656362_44624317_fwd	0	0	1	0	0	0	0	0
chr7_44666851_44645327_fwd	2	0	0	0	0	0	0	0
chr7_44675268_44674411_fwd	2	0	4	0	0	0	9	6
chr7_44676149_44674411_fwd	2	0	0	5	0	15	15	15
chr7_44681848_44674411_fwd	0	6	0	0	0	0	0	3
chr7_44694576_44693825_fwd	0	0	5	0	0	3	0	16
chr7_44701615_44700141_fwd	0	17	1	0	0	0	6	21
chr7_44707736_44700141_fwd	0	0	0	3	0	0	0	0
chr7_102439181_102436225_fwd	0	0	0	0	0	0	0	8
chr7_104136781_104165282_rev	0	0	4	0	0	0	0	36
chr7_104161072_104168525_rev	0	2	1	0	9	0	0	0
chr7_104161072_104188381_rev	0	0	1	0	0	3	0	0
chr7_104165235_104184171_rev	0	0	4	0	0	0	0	0
chr7_104188251_104204234_rev	0	0	11	1	0	0	7	18
chr7_24830768_24842413_rev	0	0	0	0	0	3	0	0
chr7_24861613_24892621_rev	0	15	0	0	0	0	0	0
chr7_140034235_140058034_rev	0	0	0	0	0	0	0	0
chr7_140041644_140047007_rev	0	0	0	0	0	2	0	0
chr7_140041644_140058034_rev	0	1	4	0	0	4	3	0
chr7_140046884_140058034_rev	0	0	4	5	14	15	15	0
chr7_140054662_140058034_rev	0	0	0	1	0	4	0	0
chr7_154948090_154946360_fwd	0	0	4	0	0	0	2	7
chr7_154960893_154962458_rev	0	0	4	0	0	0	0	0
chr7_154967816_154998784_rev	0	0	0	0	0	0	0	0
chr7_154983219_154998784_rev	0	4	0	1	0	0	0	0
chr7_82879337_82916873_rev	0	0	0	0	0	0	0	0
chr7_83134250_83135656_rev	0	0	0	0	0	0	0	0
chr7_99403398_99404953_rev	0	0	4	0	0	11	0	0
chr7_31775664_31816154_rev	1	0	0	0	0	0	0	0
chr7_31775664_31879178_rev	0	0	3	0	0	0	0	0
chr7_31809031_31816154_rev	0	0	0	1	0	0	4	0
chr7_31809031_31828373_rev	0	0	3	0	0	0	0	0
chr7_31809031_31837971_rev	0	0	0	0	0	0	0	0
chr7_31809031_31880860_rev	0	0	0	0	0	0	0	0
chr7_31837180_31850741_rev	0	0	3	0	0	0	0	0
chr7_31864942_31880860_rev	0	0	3	0	0	0	0	0
chr7_31873292_31880860_rev	0	0	10	0	0	9	8	0
chr7_31877970_31880860_rev	0	0	0	0	0	0	0	2
chr7_510809_517490_rev	0	0	0	0	0	0	2	0
chr7_149018992_149021147_rev	0	0	5	0	15	12	4	9
chr7_95591988_95595164_rev	0	0	0	0	0	3	0	0
chr7_92489293_92489911_rev	0	0	5	1	1	15	0	15
chr7_92489293_92493129_rev	0	0	0	6	0	0	0	2
chr7_92491272_92493129_rev	0	0	0	0	0	0	0	0
chr7_92499704_92504902_rev	0	0	0	0	0	0	0	0
chr7_92501507_92507126_rev	0	0	0	0	0	3	0	0
chr7_92501507_92518255_rev	0	0	3	0	0	0	0	0
chr7_92501507_92522245_rev	0	0	0	0	0	0	0	0
chr7_92509329_92518255_rev	0	0	1	0	0	0	0	0
chr7_92510944_92519078_rev	0	0	2	0	0	0	0	0
chr7_92511580_92513967_rev	0	0	0	0	1	2	0	0
chr7_92517276_92518255_rev	0	0	4	0	5	7	0	2
chr7_92517276_92519078_rev	0	0	1	1	0	15	0	8
chr7_92517276_92522245_rev	0	0	0	0	0	0	3	8
chr7_11038855_11035640_fwd	0	0	0	0	0	0	0	0
chr7_11042814_10990703_fwd	0	0	0	0	2	0	0	0
chr7_11051780_11013747_fwd	0	0	1	0	0	0	0	0
chr7_11062085_11013747_fwd	0	0	0	0	0	0	0	0
chr7_11062085_11040672_fwd	0	0	0	0	0	0	0	3
chr7_11062085_11051612_fwd	0	0	0	0	0	0	0	5
chr7_11062085_11061791_fwd	0	0	2	0	0	7	5	0
chr7_11111467_10974835_fwd	0	0	1	0	0	0	0	0
chr7_11111467_11061791_fwd	0	1	18	7	0	0	2	0
chr7_56083278_56083715_rev	1	0	0	0	0	0	6	0
chr7_77929327_77920279_fwd	0	0	0	0	0	0	0	0
chr7_100355240_100355143_fwd	4	0	1	0	15	0	0	0
chr7_47839446_47855265_rev	0	0	2	0	0	0	0	0
chr7_47839446_47905325_rev	0	0	0	0	0	0	0	0
chr7_47853127_47866614_rev	0	0	0	0	0	0	0	0
chr7_47893878_47905325_rev	0	0	0	0	0	0	0	3
chr7_47931936_47936958_rev	0	0	0	0	0	0	0	0
chr7_30049382_30045085_fwd	0	0	0	0	0	0	0	8
chr7_30055342_30052709_fwd	0	0	0	0	2	0	0	0
chr7_30062742_30045085_fwd	0	0	0	0	0	8	0	0
chr7_132159473_132165200_rev	0	0	1	0	0	0	0	0
chr7_103304490_103303842_fwd	0	0	6	3	0	2	0	0
chr7_103310475_103307596_fwd	0	0	0	2	0	0	0	0
chr7_103310475_103308952_fwd	0	0	0	0	0	3	0	0
chr7_103312131_103311808_fwd	0	0	1	0	0	0	0	0
chr7_5982824_5992057_rev	0	0	0	0	0	0	0	0
chr7_5982824_6002636_rev	0	0	0	0	0	0	0	0
chr7_5986759_5992057_rev	0	0	0	1	0	0	0	0
chr7_5989800_5999275_rev	0	0	0	0	0	3	0	0
chr7_6737936_6735305_fwd	0	0	0	0	0	0	0	0
chr7_6741852_6735305_fwd	0	0	0	0	0	0	0	0
chr7_75507781_75511114_rev	0	0	0	0	0	0	0	0
chr7_108496584_108497577_rev	0	0	1	0	0	0	0	0
chr7_131508951_131511433_rev	0	0	2	0	0	0	2	0
chr7_72891110_72890627_fwd	0	0	0	0	0	0	0	0
chr7_72913828_72890627_fwd	0	16	0	0	0	0	0	0
chr7_72928465_72926262_fwd	0	0	6	0	0	0	0	0
chr7_72930111_72890627_fwd	0	10	0	0	0	0	0	0
chr7_75425074_75526007_rev	0	0	0	0	0	0	0	0
chr7_75474704_75484256_rev	0	0	3	0	0	0	0	0
chr7_75474704_75526007_rev	0	0	3	2	0	0	3	10
chr7_76611454_76611813_rev	0	0	0	0	0	0	0	0
chr7_76611454_76618300_rev	0	0	0	0	2	4	0	0
chr7_76618183_76618615_rev	0	0	4	0	3	0	0	0
chr7_124827214_124829342_rev	0	0	0	0	0	0	0	0
chr7_94911508_94909898_fwd	0	0	1	0	0	0	0	0
chr7_95120832_95111259_fwd	0	0	1	0	0	0	0	0
chr7_95198484_95161867_fwd	0	0	3	0	0	0	0	0
chr7_95226116_95111259_fwd	0	0	0	0	0	3	0	0
chr7_95268707_94909898_fwd	0	0	0	0	0	3	0	0
chr7_95268707_95198349_fwd	0	0	0	0	0	4	0	0
chr7_95268707_95203665_fwd	0	0	0	0	0	5	0	0
chr7_95274168_95225961_fwd	0	0	0	0	0	6	0	0
chr7_95284216_95225961_fwd	0	0	0	0	1	0	0	0
chr7_95284330_95225961_fwd	0	0	6	0	0	17	29	0
chr7_151560524_151568842_rev	0	0	0	0	0	0	0	0
chr7_151564078_151568842_rev	0	0	0	0	0	3	4	3
chr7_151564078_151572709_rev	0	0	0	0	0	0	0	0
chr7_579256_711527_rev	0	0	0	0	0	0	0	0
chr7_677229_680726_rev	0	6	0	0	0	7	0	0
chr7_677229_711527_rev	11	0	8	5	2	24	0	17
chr7_102399648_102397620_fwd	0	0	5	0	0	5	21	0
chr7_102404683_102397620_fwd	0	0	2	0	0	19	0	0
chr7_102404683_102399548_fwd	0	0	2	0	0	0	0	4
chr7_102407498_102397620_fwd	0	2	4	0	0	0	4	0
chr7_102407498_102399548_fwd	0	0	0	0	0	0	0	5
chr7_128358681_128359253_rev	0	0	0	0	0	0	0	3
chr7_42921858_42924797_rev	0	0	0	0	0	0	0	0
chr7_103355793_103353921_fwd	0	0	4	1	0	4	0	0
chr7_103362088_103354868_fwd	0	0	7	0	0	0	0	0
chr7_103364307_103353921_fwd	0	0	0	0	0	6	0	0
chr7_103366163_103361957_fwd	0	0	0	0	0	6	0	0
chr7_1575888_1574715_fwd	0	0	0	0	0	0	0	0
chr7_1583269_1574715_fwd	0	0	0	0	0	0	3	0
chr7_137251230_137254974_rev	14	2	24	8	7	32	56	27
chr7_77583650_77563936_fwd	0	0	0	0	0	0	0	0
chr7_77583650_77581427_fwd	0	0	7	0	0	4	0	6
chr7_77585581_77571078_fwd	0	0	0	0	4	0	0	4
chr7_77592256_77571078_fwd	0	0	2	0	0	0	0	0
chr7_77592256_77581427_fwd	0	0	0	0	0	7	0	0
chr7_77592256_77585543_fwd	0	6	0	0	0	0	0	0
chr7_77597901_77571078_fwd	0	0	3	7	0	0	0	0
chr7_77597901_77585543_fwd	0	0	0	0	0	2	0	0
chr7_77597901_77592185_fwd	0	0	2	0	0	0	0	0
chr7_77600806_77571078_fwd	0	0	0	0	0	0	0	0
chr7_77600806_77581427_fwd	0	0	1	0	3	17	0	3
chr7_77600806_77583555_fwd	0	0	0	0	0	0	0	0
chr7_77600806_77585543_fwd	0	0	0	0	12	50	14	0
chr7_77600806_77592185_fwd	0	0	10	0	0	0	0	0
chr7_77607301_77597842_fwd	0	0	2	0	0	0	0	0
chr7_77618565_77607235_fwd	0	0	2	0	0	0	0	0
chr7_77627675_77607235_fwd	0	0	1	0	0	0	0	0
chr7_77627675_77626705_fwd	0	0	0	0	0	0	0	0
chr7_77632425_77607235_fwd	0	0	0	0	0	0	6	4
chr7_77635849_77632348_fwd	0	0	0	0	0	0	0	0
chr7_122031559_122028552_fwd	0	0	1	0	0	0	0	0
chr7_105459168_105465414_rev	0	0	0	0	0	0	0	0
chr7_105459168_105495253_rev	0	0	0	0	0	0	0	0
chr7_105462621_105468463_rev	0	0	6	0	0	0	0	0
chr7_105462621_105482440_rev	0	0	0	0	0	0	0	3
chr7_105472132_105482440_rev	0	0	0	1	0	0	0	0
chr7_105472132_105495253_rev	0	0	0	0	0	0	0	0
chr7_105472132_105506273_rev	0	13	1	0	0	0	0	0
chr7_105472132_105508544_rev	0	0	0	2	0	0	0	0
chr7_105481052_105482440_rev	0	0	0	0	0	0	0	3
chr7_105481052_105502564_rev	0	0	0	0	0	0	0	0
chr7_105481052_105506273_rev	0	0	0	2	0	0	0	0
chr7_105481052_105508544_rev	0	1	0	0	0	0	0	0
chr7_105491540_105506273_rev	0	0	0	0	0	3	0	0
chr7_66740792_66127704_fwd	0	0	0	1	0	0	0	0
chr7_66775393_66771883_fwd	15	0	6	0	9	11	17	3
chr7_66783841_66771883_fwd	0	0	1	0	0	0	5	0
chr7_66783841_66775227_fwd	2	0	0	0	0	0	0	0
chr7_66797506_66771883_fwd	0	0	0	0	0	0	9	0
chr7_66797506_66775227_fwd	0	1	0	0	0	0	0	0
chr7_66799414_66771883_fwd	1	0	0	0	0	0	0	0
chr7_66799414_66775227_fwd	0	0	2	0	0	0	0	0
chr7_66799414_66783675_fwd	0	0	3	0	0	0	0	0
chr7_66805396_66771883_fwd	0	0	0	0	0	0	0	0
chr7_66805396_66797374_fwd	0	0	4	1	2	0	10	0
chr7_66805396_66799323_fwd	0	2	3	0	7	8	0	3
chr7_6392041_6387212_fwd	0	0	11	5	3	0	6	4
chr7_39696859_39686631_fwd	0	0	0	0	0	0	0	0
chr7_22162397_22167148_rev	1	0	1	0	0	0	0	0
chr7_22162397_22230919_rev	0	0	0	1	0	0	0	0
chr7_22219866_22267012_rev	6	0	0	0	0	0	0	0
chr7_22219866_22318037_rev	0	0	0	2	0	0	0	0
chr7_22266964_22318037_rev	0	0	14	9	0	0	0	0
chr7_22291175_22318037_rev	37	21	39	11	0	0	0	0
chr7_22308339_22318037_rev	10	96	35	9	0	0	0	5
chr7_5057779_5048033_fwd	0	0	0	0	0	0	0	2
chr7_128317957_128318106_rev	1	0	0	0	0	0	0	0
chr7_128330819_128336042_rev	0	0	0	0	0	0	0	0
chr7_155680908_155665175_fwd	0	5	30	1	6	28	35	41
chr7_155680908_155672867_fwd	10	73	69	8	50	76	60	79
chr7_155680908_155678608_fwd	0	11	0	0	0	0	0	0
chr7_155700944_155665175_fwd	0	0	0	0	0	0	0	0
chr7_155707068_155665175_fwd	0	0	0	0	0	0	0	0
chr7_155707068_155672867_fwd	0	1	0	0	0	0	0	0
chr7_155711455_155706860_fwd	0	0	2	0	0	0	0	0
chr7_155718443_155706860_fwd	0	0	10	0	0	0	7	0
chr7_155718443_155711173_fwd	0	0	0	0	0	0	0	0
chr7_155738403_155706860_fwd	0	0	0	0	0	0	0	0
chr7_155766655_155706860_fwd	0	0	0	0	0	0	0	0
chr7_155766655_155763809_fwd	0	0	2	0	0	0	0	3
chr7_155766655_155763812_fwd	0	0	0	0	0	0	0	5
chr7_155774647_155763809_fwd	0	0	0	0	0	0	0	3
chr7_75052711_75057616_rev	0	1	3	0	2	0	0	0
chr7_75052711_75058769_rev	0	0	2	0	0	11	0	0
chr7_75055901_75057616_rev	0	0	0	0	0	0	2	0
chr7_75057529_75058769_rev	0	2	3	0	0	0	0	0
chr7_75057529_75061291_rev	0	0	0	0	0	0	4	0
chr7_75057529_75070769_rev	0	0	0	0	0	0	0	2
chr7_75061207_75070769_rev	0	0	0	0	0	0	0	2
chr7_103553461_103553831_rev	0	0	1	0	0	0	0	0
chr7_74235532_74246763_rev	0	0	0	0	0	7	0	3
chr7_74239938_74246763_rev	0	0	0	2	0	0	0	5
chr7_74239938_74249780_rev	0	0	0	0	0	0	0	0
chr7_75883848_75881365_fwd	0	0	0	0	0	0	3	0
chr7_151470571_151491014_rev	0	0	2	0	0	0	0	0
chr7_151470571_151498180_rev	0	0	0	0	3	0	0	9
chr7_151477333_151491014_rev	0	0	0	0	2	21	3	4
chr7_151477333_151498180_rev	0	0	14	3	0	46	23	26
chr7_151484737_151491014_rev	0	0	0	0	0	3	0	20
chr7_151484737_151498180_rev	0	12	24	2	6	43	20	35
chr7_151490943_151498180_rev	4	0	0	0	0	0	0	2
chr7_105551707_105542408_fwd	0	0	0	0	0	0	4	0
chr7_105555227_105542408_fwd	0	0	0	0	0	0	0	0
chr7_105555227_105551570_fwd	0	0	0	1	0	2	0	0
chr7_105565457_105546910_fwd	0	1	0	0	0	0	0	0
chr7_105565648_105551570_fwd	0	0	0	0	0	0	4	0
chr7_105565648_105563733_fwd	0	0	0	0	0	7	6	0
chr7_105565648_105565277_fwd	0	0	2	0	1	12	0	0
chr7_5624056_5641376_rev	0	0	0	0	0	0	0	0
chr7_5624056_5652510_rev	0	0	0	0	0	4	0	2
chr7_5641154_5641376_rev	0	2	14	0	5	32	28	15
chr7_5641154_5652510_rev	0	1	75	4	80	527	56	232
chr7_5641154_5730817_rev	0	0	0	0	0	3	0	0
chr7_5652413_5652510_rev	0	0	0	0	0	3	0	0
chr7_5652413_5721172_rev	0	0	0	0	0	2	0	0
chr7_5711761_5716766_rev	0	0	5	0	0	0	0	0
chr7_5711761_5730817_rev	0	0	13	0	0	29	8	14
chr7_5711761_5739352_rev	0	0	0	0	0	0	3	0
chr7_5711761_5741815_rev	0	0	0	0	0	0	0	0
chr7_5712715_5721172_rev	0	0	0	0	0	0	0	0
chr7_5715053_5716766_rev	0	0	0	0	0	0	0	0
chr7_5715053_5721172_rev	0	0	2	0	0	0	0	0
chr7_5715053_5725438_rev	0	0	0	0	0	0	0	3
chr7_5715053_5730817_rev	0	0	0	0	0	4	0	0
chr7_5721033_5730817_rev	0	0	0	0	0	0	0	0
chr7_5729432_5741644_rev	0	0	0	0	0	2	0	0
chr7_5729432_5741815_rev	0	0	1	0	0	0	0	0
chr7_5739276_5741644_rev	0	0	0	0	0	2	0	0
chr7_5739276_5741815_rev	0	1	0	0	0	6	8	0
chr7_5740973_5741644_rev	0	0	0	0	0	0	3	0
chr7_4989177_4983671_fwd	0	0	0	0	11	0	0	30
chr7_128580094_128574720_fwd	0	0	9	0	0	0	0	0
chr7_128592017_128574720_fwd	0	0	0	0	0	12	0	0
chr7_128592017_128579999_fwd	0	0	10	0	0	0	0	0
chr7_128609579_128591850_fwd	0	0	1	0	0	0	0	3
chr7_128615970_128579999_fwd	0	0	0	0	0	0	0	0
chr7_128617977_128579999_fwd	0	0	1	0	0	3	0	0
chr7_128619177_128579999_fwd	0	0	0	0	0	5	0	0
chr7_128619177_128615860_fwd	0	0	0	0	0	0	0	0
chr7_128622694_128579999_fwd	0	0	0	0	0	0	0	0
chr7_143836640_143863796_rev	0	0	0	1	0	0	0	0
chr7_17310123_17309936_fwd	0	0	0	0	0	0	0	0
chr7_17335786_17309936_fwd	0	0	0	0	0	0	0	20
chr7_17340228_17309936_fwd	0	0	0	0	0	0	0	0
chr7_17340228_17338986_fwd	0	0	0	0	0	0	0	0
chr7_143811548_143813779_rev	0	0	0	10	0	0	0	0
chr7_155643468_155643604_rev	0	0	0	0	0	0	0	0
chr7_77750064_77736410_fwd	0	0	0	0	0	3	0	0
chr7_77750064_77749424_fwd	0	0	7	0	0	8	2	0
chr7_77765632_77749424_fwd	0	0	10	2	0	8	0	6
chr7_77773314_77736410_fwd	0	0	0	0	0	0	0	0
chr7_77773314_77765495_fwd	0	0	1	0	5	6	0	0
chr7_77778446_77765495_fwd	0	0	0	0	0	0	0	2
chr7_87741579_87650822_fwd	0	0	0	0	0	0	0	2
chr7_87741579_87739791_fwd	0	0	1	0	0	0	0	0
chr7_87777955_87700421_fwd	0	0	0	0	0	0	0	2
chr7_66991137_66994341_rev	1	0	10	6	4	27	54	20
chr7_66993217_66993417_rev	0	0	2	0	0	0	0	0
chr7_66993217_66994341_rev	0	24	6	4	3	32	7	8
chr7_72831798_72830692_fwd	0	0	4	0	0	4	0	3
chr7_72831798_72831602_fwd	0	4	2	0	0	2	8	0
chr7_72833928_72830692_fwd	0	0	1	0	0	0	0	0
chr7_72833928_72831602_fwd	0	0	0	0	0	2	0	0
chr7_29926452_29936721_rev	0	0	0	0	0	0	0	0
chr7_29936556_29955360_rev	0	3	0	0	0	0	0	0
chr7_29940682_29944179_rev	0	0	0	0	0	4	0	0
chr7_3642105_3619080_fwd	0	0	3	0	0	17	15	16
chr7_3642105_3639004_fwd	0	0	0	0	0	3	0	10
chr7_3821583_3619080_fwd	0	0	1	0	0	0	0	0
chr7_4051830_4049348_fwd	0	0	1	0	0	0	0	7
chr7_4079584_4067838_fwd	0	0	0	0	0	0	7	0
chr7_4149463_4145722_fwd	0	0	0	0	3	0	0	0
chr7_4210162_4210025_fwd	0	0	0	0	0	0	0	2
chr7_83977132_84014351_rev	0	0	0	0	0	0	0	0
chr7_83981321_84014351_rev	0	0	0	0	0	0	0	5
chr7_83985436_84014351_rev	0	0	0	0	0	0	0	4
chr7_84001955_84005558_rev	0	0	0	0	0	0	0	5
chr7_84001955_84014351_rev	0	0	0	0	0	0	0	0
chr7_84046324_84060558_rev	0	0	3	0	0	9	0	8
chr7_84046324_84134951_rev	0	0	0	0	0	0	0	2
chr7_84110470_84134951_rev	0	0	1	0	0	0	6	5
chr7_84129123_84194668_rev	0	5	0	0	0	7	5	7
chr7_80761616_80789528_rev	0	0	2	0	0	0	0	13
chr7_80761616_80810701_rev	0	0	0	2	0	0	0	0
chr7_80765155_80805758_rev	0	0	0	0	0	0	2	0
chr7_80789306_80800826_rev	0	0	6	0	4	0	2	4
chr7_80789306_80805758_rev	0	0	6	0	0	45	46	39
chr7_80789306_80810701_rev	0	0	35	3	25	193	148	215
chr7_80789306_80828745_rev	0	0	0	0	0	4	0	4
chr7_80798092_80805758_rev	0	0	3	0	0	0	0	9
chr7_80798092_80828745_rev	0	0	0	0	0	3	0	0
chr7_80800757_80805758_rev	0	0	0	0	0	4	0	4
chr7_80804106_80810701_rev	0	0	0	0	0	0	0	0
chr7_80810611_80828745_rev	0	0	0	0	0	14	16	5
chr7_80818299_80828745_rev	0	0	1	0	0	2	0	9
chr7_80818299_80905916_rev	0	0	0	0	0	0	0	3
chr7_80827425_80828745_rev	0	0	0	0	0	2	0	11
chr7_85036889_85068284_rev	0	0	0	0	0	0	0	0
chr7_85055717_85068284_rev	0	0	0	0	0	0	0	4
chr7_85097805_85121931_rev	0	0	0	0	0	4	0	0
chr7_83466482_83490274_rev	0	0	0	0	0	0	3	0
chr7_35758179_35794022_rev	0	0	1	0	0	5	0	0
chr7_35781209_35794022_rev	0	0	0	0	0	3	0	4
chr7_35885879_35872666_fwd	0	0	1	0	0	0	0	0
chr7_35890793_35879823_fwd	0	0	0	1	0	0	0	0
chr7_35898383_35885828_fwd	0	0	0	0	9	0	0	0
chr7_35898383_35890668_fwd	0	0	3	0	0	6	5	0
chr7_45736787_45746948_rev	0	0	0	0	0	0	0	0
chr7_45736787_45751646_rev	0	0	0	0	0	0	0	0
chr7_45736787_45759174_rev	0	0	0	0	0	8	0	0
chr7_45747215_45751646_rev	0	0	0	0	0	0	0	0
chr7_45747215_45759174_rev	0	0	0	0	0	0	0	0
chr7_45751529_45759174_rev	0	0	0	0	0	0	3	0
chr7_94598775_94628359_rev	0	0	0	0	0	0	0	0
chr7_94598775_94639448_rev	0	0	0	0	0	5	0	0
chr7_94618758_94629841_rev	0	0	0	0	0	32	6	19
chr7_94618758_94644667_rev	0	0	0	0	0	0	0	3
chr7_102308906_102306721_fwd	0	0	0	0	0	0	6	2
chr7_26670091_26739964_rev	0	18	0	0	0	0	0	0
chr7_26684736_26690362_rev	0	0	0	0	0	0	0	0
chr7_26684736_26727006_rev	0	0	2	0	0	0	0	0
chr7_26684736_26739964_rev	0	26	0	0	0	0	0	0
chr7_26844030_26854890_rev	0	30	2	0	3	0	8	5
chr7_100857176_100856868_fwd	1	0	0	0	1	10	0	3
chr7_100861911_100859885_fwd	0	0	1	1	0	0	0	0
chr7_100862827_100859885_fwd	0	0	2	0	0	0	0	0
chr7_96146556_96171524_rev	0	0	0	0	0	0	0	4
chr7_96208838_96234917_rev	0	0	1	0	0	7	0	10
chr7_96277196_96296951_rev	0	0	0	1	0	0	0	0
chr7_87849881_87858751_rev	0	0	0	0	0	0	6	0
chr7_87854204_87860640_rev	0	0	1	0	0	0	0	0
chr7_5287985_5287806_fwd	0	0	0	0	0	0	2	3
chr7_5287985_5287809_fwd	0	0	7	0	0	0	0	0
chr7_140355668_140358785_rev	0	12	17	1	3	24	7	8
chr7_140355668_140369682_rev	0	0	7	0	0	21	9	11
chr7_140358640_140369682_rev	0	0	0	0	0	0	0	0
chr7_140364408_140369682_rev	0	0	2	0	3	0	0	0
chr7_129206369_129205610_fwd	0	0	0	0	0	3	0	0
chr7_129206587_129203384_fwd	0	0	0	0	0	6	0	0
chr7_129206587_129205203_fwd	0	11	15	9	14	20	0	16
chr7_99045698_99047882_rev	9	0	0	0	0	11	0	0
chr7_99057205_99057551_rev	0	0	1	0	0	0	0	0
chr7_99060599_99061837_rev	0	0	0	0	0	0	0	0
chr7_127721400_127704839_fwd	3	0	0	0	0	21	0	8
chr7_127904819_127807484_fwd	0	0	0	0	0	0	0	0
chr7_128008144_127990947_fwd	0	0	0	0	0	5	0	0
chr7_128087051_128081360_fwd	0	0	0	0	0	0	0	0
chr7_17814834_17816289_rev	0	0	0	0	0	3	0	0
chr7_17814834_17826091_rev	0	0	0	1	0	0	0	0
chr7_17814834_17875790_rev	0	0	0	0	0	0	2	2
chr7_17845595_17850964_rev	0	0	3	6	0	12	0	16
chr7_17845595_17875790_rev	0	0	0	0	0	0	0	0
chr7_17850347_17875790_rev	0	5	0	0	0	0	0	0
chr7_17850826_17875581_rev	0	0	2	0	0	0	0	0
chr7_17868407_17875790_rev	0	9	19	2	2	50	38	30
chr7_17868407_17897446_rev	0	12	8	0	0	0	5	10
chr7_17873528_17875790_rev	0	0	4	0	0	0	0	0
chr7_17875480_17875790_rev	0	0	1	0	2	0	0	2
chr7_17875480_17893434_rev	0	0	0	1	0	0	0	0
chr7_17890363_17897446_rev	0	0	4	1	0	2	0	0
chr7_2256874_2257803_rev	0	0	0	2	0	0	0	0
chr7_2269559_2278305_rev	0	0	0	0	0	0	2	4
chr7_2271850_2278305_rev	0	0	0	0	0	0	2	0
